"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-06","Canada","2016A000011124","Employment","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Persons","249","thousands","3","v13682076","1.2.4.1","296.2","","","","1"
"2020-07","Canada","2016A000011124","Employment","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Persons","249","thousands","3","v13682076","1.2.4.1","307.1","","","","1"
"2020-08","Canada","2016A000011124","Employment","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Persons","249","thousands","3","v13682076","1.2.4.1","298.0","","","","1"
"2020-09","Canada","2016A000011124","Employment","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Persons","249","thousands","3","v13682076","1.2.4.1","298.8","","","","1"
"2020-10","Canada","2016A000011124","Employment","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Persons","249","thousands","3","v13682076","1.2.4.1","310.6","","","","1"
"2020-11","Canada","2016A000011124","Employment","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Persons","249","thousands","3","v13682076","1.2.4.1","320.3","","","","1"
"2009-03","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","147.6","","","","1"
"2009-04","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","143.5","","","","1"
"2009-05","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","144.6","","","","1"
"2009-06","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","142.3","","","","1"
"2009-07","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","141.1","","","","1"
"2009-08","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","139.2","","","","1"
"2009-09","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","142.8","","","","1"
"2009-10","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","145.3","","","","1"
"2009-11","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","144.9","","","","1"
"2009-12","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","144.0","","","","1"
"2010-01","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","141.6","","","","1"
"2010-02","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","141.3","","","","1"
"2010-03","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","141.4","","","","1"
"2010-04","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","143.9","","","","1"
"2010-05","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","144.1","","","","1"
"2010-06","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","142.8","","","","1"
"2010-07","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","142.4","","","","1"
"2010-08","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","143.5","","","","1"
"2010-09","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","144.2","","","","1"
"2010-10","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","138.4","","","","1"
"2010-11","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","135.7","","","","1"
"2010-12","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","136.9","","","","1"
"2011-01","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","138.1","","","","1"
"2011-02","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","139.6","","","","1"
"2011-03","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","139.3","","","","1"
"2011-04","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","140.0","","","","1"
"2011-05","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","142.4","","","","1"
"2011-06","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","142.3","","","","1"
"2011-07","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","140.3","","","","1"
"2011-08","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","133.7","","","","1"
"2011-09","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","130.2","","","","1"
"2011-10","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","133.6","","","","1"
"2011-11","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","133.4","","","","1"
"2011-12","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","132.2","","","","1"
"2012-01","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","132.9","","","","1"
"2012-02","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","132.3","","","","1"
"2012-03","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","133.2","","","","1"
"2012-04","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","133.4","","","","1"
"2012-05","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","129.1","","","","1"
"2012-06","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","132.4","","","","1"
"2012-07","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","132.5","","","","1"
"2012-08","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","134.1","","","","1"
"2012-09","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","137.1","","","","1"
"2012-10","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","135.8","","","","1"
"2012-11","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","136.6","","","","1"
"2012-12","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","134.7","","","","1"
"2013-01","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","129.4","","","","1"
"2013-02","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","131.0","","","","1"
"2013-03","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","131.4","","","","1"
"2013-04","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","131.1","","","","1"
"2013-05","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","131.4","","","","1"
"2013-06","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","133.6","","","","1"
"2013-07","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","134.6","","","","1"
"2013-08","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","137.8","","","","1"
"2013-09","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","139.2","","","","1"
"2013-10","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","139.6","","","","1"
"2013-11","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","138.9","","","","1"
"2013-12","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","140.4","","","","1"
"2014-01","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","140.5","","","","1"
"2014-02","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","140.9","","","","1"
"2014-03","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","139.0","","","","1"
"2014-04","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","138.0","","","","1"
"2014-05","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","135.9","","","","1"
"2014-06","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","136.5","","","","1"
"2014-07","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","134.0","","","","1"
"2014-08","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","131.2","","","","1"
"2014-09","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","132.5","","","","1"
"2014-10","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","137.0","","","","1"
"2014-11","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","138.7","","","","1"
"2014-12","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","139.3","","","","1"
"2015-01","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","139.9","","","","1"
"2015-02","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","137.6","","","","1"
"2015-03","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","135.8","","","","1"
"2015-04","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","137.2","","","","1"
"2015-05","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","139.6","","","","1"
"2015-06","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","137.8","","","","1"
"2015-07","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","141.1","","","","1"
"2015-08","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","140.8","","","","1"
"2015-09","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","136.6","","","","1"
"2015-10","Canada","2016A000011124","Employment","Utilities [22]","Estimate","Persons","249","thousands","3","v13682077","1.2.5.1","134.3","","","","1"
